date,RKI reporting date,cases cumulative,cases,deaths cumulative,deaths,case fatility rate (CFR),non-deceased reported cases,cases (mean of ±3 days),deaths (mean of ±3 days),R0 by cases (mean of ±3 days),daily proportionate increase of cases (mean of ±3 days),cases last 7 days,deaths last 7 days,"7 day incidence per 100,000 inhabitants","7 day incidence (by cases (mean of ±3 days)) per 100,000 inhabitants","7 day deaths per 1,000,000 inhabitants","7 day deaths (by cases (mean of ±3 days)) per 1,000,000 inhabitants","cases (mean of ±3 days) by reference date (start of illness, alternatively reporting date)","deaths (mean of ±3 days) by reference date (start of illness, alternatively reporting date)",cases (mean of ±3 days) by reporting date,deaths (mean of ±3 days) by reporting date,"7 day incidence per 100,000 inhabitants by reporting date (RKI version)","7 day incidence (by cases (mean of ±3 days)) per 100,000 inhabitants by reporting date (RKI version)",R value by cases (mean of ±3 days),cases last 365 days,deaths last 365 days,cases with reported start of illness (mean of ±3 days),R value by cases with reported start of illness (mean of ±3 days),"cases by reference date (start of illness, alternatively reporting date)",cases by reporting date,"new reported cases by reference date (start of illness, alternatively reporting date)",new reported cases by reporting date,"deaths by reference date (start of illness, alternatively reporting date)",deaths by reporting date,"new reported deaths by reference date (start of illness, alternatively reporting date)",new reported deaths by reporting date,new reported cases with known start of illness,new reported cases with unknown start of illness (reporting date),new reported deaths with known start of illness,new reported deaths with unknown start of illness (reporting date),cases with reported start of illness,cases with unknown start of illness (reporting date),deaths with reported start of illness,deaths with unknown start of illness (reporting date)
2021-01-22,2021-01-23,2122679.0,16417.0,51521.0,879.0,0.024272,2071158.0,13720.714285714286,766.8571428571429,0.896448250917632,0.9508841058946994,103043.0,5547.0,123.89933275105707,125.6000475616122,66.69735923547584,67.85510267786968,12579.0,545.2857142857143,13301.285714285714,563.4285714285714,118.98751172208794,120.7818422857743,0.896448250917632,2122663.0,51521.0,6689.142857142857,0.933291294045708,13281.0,15024.0,,,596.0,630.0,,,,,,,6654.0,6627.0,247.0,349.0
2021-01-23,2021-01-24,2134936.0,12257.0,51870.0,349.0,0.024296,2083066.0,13324.714285714286,743.1428571428571,0.905274152884111,0.9711385288146182,101418.0,5451.0,121.94542597698737,121.9407881323368,65.54305123356387,66.25590513355415,12209.42857142857,512.5714285714286,12880.142857142857,537.2857142857143,116.74382554337154,117.30019512941216,0.905274152884111,2134920.0,51870.0,6511.142857142857,0.9216042961852003,11041.0,11571.0,,,399.0,444.0,,,,,,,5858.0,5183.0,175.0,224.0
2021-01-24,2021-01-25,2141665.0,6729.0,52087.0,217.0,0.024321,2089578.0,12918.285714285714,732.8571428571429,0.9074706548292916,0.9694981398689868,101006.0,5454.0,121.45003545950014,118.61150276134607,65.57912335862363,64.92982510754814,11736.857142857143,483.0,12355.857142857143,516.1428571428571,114.85003897773473,113.98035721974658,0.9074706548292916,2141649.0,52087.0,6286.857142857143,0.9083870840968156,7733.0,5018.0,,,288.0,212.0,,,,,,,5366.0,2367.0,185.0,103.0
2021-01-25,2021-01-26,2148077.0,6408.0,52990.0,903.0,0.024669,2095087.0,12369.714285714286,730.0,0.8918205033948358,0.9575352766842128,96045.0,5368.0,115.48490837878632,115.39661755840196,64.54505577357749,64.00569161792218,11327.0,455.4285714285714,11863.0,483.0,111.95464973960554,110.6845673934542,0.8918205033948358,2148057.0,52990.0,6164.142857142857,0.8980778945367789,10390.0,6745.0,,,463.0,424.0,,,,,,,7372.0,3018.0,240.0,223.0
2021-01-26,2021-01-27,2161279.0,13202.0,53972.0,982.0,0.024972,2107307.0,11784.57142857143,717.8571428571429,0.8786312737850924,0.9526955236291405,93273.0,5202.0,112.15184402326553,111.86653069124532,62.54906485360471,63.10904165215128,11023.42857142857,429.7142857142857,11510.714285714286,460.7142857142857,108.4099622504009,107.52688227453342,0.8786312737850924,2161259.0,53972.0,6004.714285714285,0.8945762781269835,13013.0,15509.0,,,503.0,576.0,,,,,,,6367.0,6646.0,208.0,295.0
2021-01-27,2021-01-28,2178828.0,17553.0,54913.0,941.0,0.025203,2123915.0,11632.42857142857,725.0,0.8703049456019524,0.987089657178878,90428.0,5130.0,108.73100416343266,108.4326361575813,61.68333385217073,62.46317884155769,10795.285714285714,417.1428571428572,11277.57142857143,440.8571428571428,103.99713895142492,104.40939180925064,0.8703049456019524,2178812.0,54913.0,5870.142857142857,0.8939057488280286,12553.0,15819.0,,,501.0,619.0,,,,,,,5893.0,6660.0,184.0,317.0
2021-01-28,2021-01-29,2192850.0,14022.0,55752.0,839.0,0.025424,2137098.0,11472.285714285714,719.0,0.8688411354372401,0.9862330676556916,86588.0,5110.0,104.1137721557848,104.8769552588346,61.442853018439074,61.74001862012177,10599.57142857143,404.0,11160.57142857143,437.4285714285714,99.8488445695538,101.42176099418296,0.8688411354372401,2192834.0,55752.0,5746.857142857143,0.9004239808775971,11278.0,13355.0,,,438.0,476.0,,,,,,,5639.0,5639.0,170.0,268.0
2021-01-29,2021-01-30,2205171.0,12321.0,56546.0,794.0,0.025642,2148625.0,11430.285714285714,713.0,0.8850857414272219,0.9963390033123304,82492.0,5025.0,99.1887246809604,102.12293439653482,60.42080947507952,61.09243808928722,10383.142857142857,390.8571428571428,11034.142857142857,421.7142857142857,96.88371588964245,98.69573897181048,0.8850857414272219,2205155.0,56546.0,5595.142857142857,0.9050952611676384,11156.0,12558.0,,,416.0,474.0,,,,,,,5538.0,5618.0,167.0,249.0
2021-01-30,2021-01-31,2216363.0,11192.0,56945.0,399.0,0.025693,2159418.0,10930.714285714286,712.0,0.9021460906341328,0.9562940558916164,81427.0,5075.0,97.9081642413393,99.24437881676684,61.02201155940867,60.71797507676222,9997.285714285714,373.2857142857143,10575.57142857143,395.2857142857143,94.92139228639208,95.9247126791254,0.9021460906341328,2216347.0,56945.0,5453.857142857143,0.9078435411516984,9444.0,9939.0,,,311.0,305.0,,,,,,,4916.0,4528.0,135.0,176.0
2021-01-31,2021-02-01,2221971.0,5608.0,57120.0,175.0,0.025707,2164851.0,10453.285714285714,689.8571428571429,0.9092818279144116,0.9563222897471084,80306.0,5033.0,96.56026916827336,96.28045254102416,60.51700180857218,60.20094128423915,9753.142857142857,360.0,10231.285714285714,370.1428571428572,93.93662327226092,93.3701191367988,0.9092818279144116,2221955.0,57120.0,5343.857142857143,0.9101309012749514,6363.0,4199.0,,,196.0,188.0,,,,,,,4503.0,1860.0,106.0,90.0
2021-02-01,2021-02-02,2228085.0,6114.0,57981.0,861.0,0.026023,2170104.0,10294.142857142857,692.1428571428571,0.9121739472148916,0.9847758052833696,80012.0,4991.0,96.2067623426878,93.7847768029618,60.0119920577357,59.74574542038994,9488.42857142857,349.1428571428572,9967.285714285714,364.8571428571428,92.87249558299834,91.09070437707084,0.9121739472148916,2228069.0,57981.0,5198.285714285715,0.9077302839021988,8875.0,5860.0,,,371.0,314.0,,,,,,,6310.0,2565.0,204.0,167.0
2021-02-02,2021-02-03,2237790.0,9705.0,58956.0,975.0,0.026346,2178834.0,10031.857142857143,677.1428571428571,0.900483288458751,0.9745208787243786,76515.0,4984.0,92.00195496488972,91.677305839352,59.92782376592962,59.256195151721904,9161.57142857143,332.85714285714283,9601.714285714286,341.57142857142856,89.0127782016052,88.79531481910215,0.900483288458751,2237774.0,58956.0,5073.571428571428,0.9075117833101566,10312.0,12299.0,,,380.0,391.0,,,,,,,5378.0,4934.0,168.0,212.0
2021-02-03,2021-02-04,2252001.0,14211.0,59742.0,786.0,0.026528,2192259.0,9663.857142857143,653.1428571428571,0.889530572487903,0.9633168619967816,73173.0,4829.0,87.9835202332337,89.31028734733609,58.06409730450925,58.39218187052887,8910.42857142857,319.0,9380.142857142857,332.0,86.1149841551387,86.51383879508508,0.889530572487903,2251985.0,59742.0,4960.285714285715,0.9077914056295774,10844.0,13409.0,,,408.0,443.0,,,,,,,5123.0,5721.0,149.0,259.0
2021-02-04,2021-02-05,2264909.0,12908.0,60597.0,855.0,0.026755,2204312.0,9510.57142857143,650.7142857142857,0.8919278981697131,0.9841382470767368,72059.0,4845.0,86.64404198934837,86.9515139124767,58.25648197149458,57.57111159535934,8718.0,313.0,9221.857142857143,319.57142857142856,83.89294125145817,84.18272065610482,0.8919278981697131,2264893.0,60597.0,4840.0,0.9066125514589166,9425.0,11507.0,,,362.0,439.0,,,,,,,4620.0,4805.0,123.0,239.0
2021-02-05,2021-02-06,2275394.0,10485.0,61286.0,689.0,0.026934,2214108.0,9119.857142857143,596.4285714285714,0.8890637893153148,0.9589178958752664,70223.0,4740.0,84.43642793569171,84.17344496680374,56.99395759440336,56.16945187875195,8441.42857142857,297.2857142857143,8982.42857142857,309.1428571428572,80.81598898386157,81.71573084606618,0.8890637893153148,2275378.0,61286.0,4667.571428571428,0.905066892508833,8868.0,9999.0,,,302.0,311.0,,,,,,,4665.0,4203.0,147.0,155.0
2021-02-06,2021-02-07,2284010.0,8616.0,61517.0,231.0,0.026934,2222493.0,8886.57142857143,573.2857142857143,0.8914135013871288,0.9744200253763374,67647.0,4572.0,81.33903479722794,81.71555907404209,54.97391859105743,54.5015455247988,8117.714285714285,284.2857142857143,8524.714285714286,296.57142857142856,78.95106011827257,79.24977166817212,0.8914135013871288,2283994.0,61517.0,4551.428571428572,0.9026897285862484,7686.0,8388.0,,,214.0,238.0,,,,,,,4123.0,3563.0,104.0,110.0
2021-02-07,2021-02-08,2288545.0,4535.0,61675.0,158.0,0.026949,2226870.0,8318.857142857143,556.1428571428571,0.8860799287889171,0.9361154872520336,66574.0,4555.0,80.04885512425759,79.14911326205299,54.76950988238551,52.89375937927856,7792.142857142857,265.42857142857144,8077.142857142857,277.0,77.61879629939916,76.65962131685802,0.8860799287889171,2288529.0,61675.0,4473.285714285715,0.9006748500333259,5016.0,3091.0,,,154.0,101.0,,,,,,,3661.0,1355.0,102.0,52.0
2021-02-08,2021-02-09,2291924.0,3379.0,62156.0,481.0,0.02712,2229768.0,7883.428571428572,513.4285714285714,0.8660340032477044,0.9476576452809452,63839.0,4175.0,76.76027972297715,76.25046035546603,50.200374041483975,50.7448913578621,7556.142857142857,251.28571428571428,7770.0,257.7142857142857,75.60356691272786,74.01759581426757,0.8660340032477044,2291908.0,62156.0,4382.571428571428,0.9004946443187074,6939.0,4184.0,,,261.0,241.0,,,,,,,5103.0,1836.0,131.0,130.0
2021-02-09,2021-02-10,2299996.0,8072.0,62969.0,813.0,0.027378,2237027.0,7579.0,493.7142857142857,0.8523648535315319,0.9613837344157726,62206.0,4013.0,74.79675371555814,73.30113470177132,48.25247928825753,48.53933856849458,7417.285714285715,241.0,7560.714285714285,249.28571428571428,71.75106395634667,71.56348890603597,0.8523648535315319,2299980.0,62969.0,4341.142857142857,0.9082462168287156,8046.0,9095.0,,,289.0,303.0,,,,,,,4565.0,3481.0,130.0,159.0
2021-02-10,2021-02-11,2310233.0,10237.0,63635.0,666.0,0.027545,2246598.0,7221.571428571428,491.8571428571428,0.8338392260226075,0.9528396132169716,58232.0,3893.0,70.01839954931006,70.36452017785956,46.809594285867576,46.60003241647284,7218.285714285715,234.28571428571428,7162.0,238.28571428571428,67.98393169594021,68.89638468792776,0.8338392260226075,2310217.0,63635.0,4318.571428571428,0.9209373943741316,8565.0,10276.0,,,276.0,306.0,,,,,,,4576.0,3989.0,143.0,133.0
2021-02-11,2021-02-12,2320093.0,9860.0,64191.0,556.0,0.027667,2255902.0,7206.0,485.8571428571428,0.8340807889942635,0.997843761745564,55184.0,3594.0,66.35347164323956,67.59349388517447,43.21440582157926,44.61778325842758,7270.428571428572,230.28571428571428,7257.714285714285,239.0,65.39876273332489,66.53469112865876,0.8340807889942635,2320077.0,64191.0,4348.857142857143,0.9384240630251452,7773.0,9357.0,,,263.0,304.0,,,,,,,3985.0,3788.0,106.0,157.0
2021-02-12,2021-02-13,2328447.0,8354.0,64742.0,551.0,0.027805,2263705.0,7274.142857142857,492.57142857142856,0.8559431389662615,1.009456405376472,53053.0,3456.0,63.79114835982873,65.37419933387943,41.55508806883081,43.369000643263895,7316.142857142857,227.7142857142857,7285.857142857143,232.0,63.63724062624046,64.49472657051793,0.8559431389662615,2328431.0,64742.0,4398.571428571428,0.9630583920837156,7896.0,8534.0,,,230.0,252.0,,,,,,,4375.0,3521.0,94.0,136.0
2021-02-13,2021-02-14,2334561.0,6114.0,64960.0,218.0,0.027825,2269601.0,7200.428571428572,456.4285714285714,,0.9898662581747482,50551.0,3443.0,60.78273312984567,63.34677413349744,41.39877552690523,41.96390548617463,7362.714285714285,223.28571428571428,7306.714285714285,230.28571428571428,60.28133059151515,63.03019829309212,0.8847272329725592,2334545.0,64960.0,4441.714285714285,0.9864374310804176,6293.0,5597.0,,,167.0,161.0,,,,,,,3965.0,2328.0,91.0,76.0
2021-02-14,2021-02-15,2338987.0,4426.0,65076.0,116.0,0.027822,2273911.0,7196.142857142857,437.57142857142856,,0.999404797333492,50442.0,3401.0,60.65167107546191,61.99681779614235,40.89376577606875,40.53819768619408,7389.0,221.8571428571429,7266.857142857143,225.57142857142856,61.086941384516216,62.05590737243072,0.931421067182748,2338971.0,65076.0,4500.142857142857,1.0099177058780353,5381.0,3761.0,,,126.0,106.0,,,,,,,3873.0,1508.0,75.0,51.0
2021-02-15,2021-02-16,2342843.0,3856.0,65604.0,528.0,0.028002,2277239.0,7089.428571428572,430.7142857142857,,0.9851706271216724,50919.0,3448.0,61.22521786391192,61.04210888622767,41.45889573533815,39.54363766668957,7471.285714285715,217.28571428571428,7248.0,216.14285714285717,61.3238150057419,61.42825239639109,0.9621994933804904,2342827.0,65604.0,4604.714285714285,1.0318552957991751,7259.0,4381.0,,,243.0,192.0,,,,,,,5451.0,1808.0,135.0,108.0
2021-02-16,2021-02-17,2350399.0,7556.0,66164.0,560.0,0.02815,2284235.0,7205.142857142857,422.0,,1.016322089227421,50403.0,3195.0,60.60477731288424,60.59258149917356,38.416813188632645,38.68134210573747,7542.142857142857,214.14285714285717,7275.285714285715,211.57142857142856,61.49936601436601,61.08505189225119,0.9798648549752396,2350383.0,66164.0,4674.428571428572,1.0467542059909725,8372.0,9241.0,,,258.0,291.0,,,,,,,4867.0,3505.0,115.0,143.0
2021-02-17,2021-02-18,2360606.0,10207.0,66698.0,534.0,0.028255,2293908.0,7428.285714285715,411.57142857142856,,1.030969942104846,50373.0,3063.0,60.56870518782449,60.84113561803764,36.829639686003695,37.71598333032895,7759.571428571428,212.8571428571429,7587.571428571428,210.8571428571429,61.16389525131035,61.596760752027336,1.0005832488940514,2360590.0,66698.0,4778.857142857143,1.059998041679586,8749.0,9997.0,,,266.0,273.0,,,,,,,4985.0,3764.0,131.0,135.0
2021-02-18,2021-02-19,2369719.0,9113.0,67206.0,508.0,0.02836,2302513.0,7420.142857142857,403.8571428571428,,0.9989038039924611,49626.0,3015.0,59.67050927383674,61.0986218821546,36.25248568504771,36.73001191202915,7759.142857142857,212.28571428571428,7484.142857142857,209.57142857142856,61.00517790104745,61.86901941021639,1.0092214686079244,2369703.0,67206.0,4828.571428571428,1.0676842317787196,8349.0,9225.0,,,231.0,238.0,,,,,,,4717.0,3632.0,105.0,126.0
2021-02-19,2021-02-20,2378883.0,9164.0,67696.0,490.0,0.028457,2311187.0,7424.0,387.7142857142857,,1.0005198205656418,50436.0,2954.0,60.64445665044996,61.27881073542926,35.519019142166144,35.46920525517888,7802.571428571428,209.7142857142857,7487.285714285715,207.8571428571429,61.23483709726119,62.111217964189,1.0249452367115204,2378867.0,67696.0,4876.428571428572,1.0676028531397277,8392.0,8725.0,,,208.0,220.0,,,,,,,4863.0,3529.0,104.0,104.0
2021-02-20,2021-02-21,2386559.0,7676.0,67841.0,145.0,0.028426,2318718.0,7488.428571428572,368.0,,1.0086784174876848,51998.0,2881.0,62.52261196189422,61.62510313600285,34.64126409904559,34.40593642603675,7889.285714285715,200.7142857142857,7622.0,197.42857142857144,63.86329260994823,62.49031882136455,1.037283780957787,2386543.0,67841.0,4928.142857142857,1.0653641402777017,7815.0,7783.0,,,158.0,156.0,,,,,,,4696.0,3119.0,99.0,59.0
2021-02-21,2021-02-22,2390928.0,4369.0,67903.0,62.0,0.0284,2323025.0,7725.857142857143,346.7142857142857,,1.0317060607794883,51941.0,2827.0,62.454074924280704,62.26203380134356,33.991965847970114,33.31346635279864,7936.428571428572,190.42857142857144,7806.571428571428,191.14285714285717,62.99275199183962,63.13927352839184,1.039400690598865,2390912.0,67903.0,4930.428571428572,1.0541772190875012,5378.0,3037.0,,,122.0,97.0,,,,,,,4221.0,1157.0,83.0,39.0
2021-02-22,2021-02-23,2394811.0,3883.0,68318.0,415.0,0.028528,2326493.0,7852.142857142857,330.42857142857144,,1.0163458515929809,51968.0,2714.0,62.48653983683448,63.17912463798165,32.63324913738623,32.10762674365846,7946.857142857143,183.28571428571428,7905.142857142857,185.42857142857144,63.019204883550096,63.92942483922442,1.0462350674751597,2394795.0,68318.0,4921.714285714285,1.040777271833351,7563.0,4403.0,,,225.0,180.0,,,,,,,5786.0,1777.0,131.0,94.0
2021-02-23,2021-02-24,2402818.0,8007.0,68740.0,422.0,0.028608,2334078.0,7937.571428571428,313.1428571428572,,1.0108796506868007,52419.0,2576.0,63.028824116899365,64.05979980551182,30.97393138463778,30.798723920061853,8008.857142857143,176.71428571428572,8009.0,180.0,64.15307201459488,64.81164595497144,1.0517827113107787,2402802.0,68740.0,4963.428571428572,1.0305574611507144,8979.0,10184.0,,,195.0,218.0,,,,,,,5229.0,3750.0,95.0,100.0
2021-02-24,2021-02-25,2414687.0,11869.0,69125.0,385.0,0.028627,2345562.0,7968.142857142857,314.85714285714283,,1.0038514839011572,54081.0,2427.0,65.02721984520946,64.70892628456319,29.182349173336917,29.635827316945186,8002.285714285715,174.0,7990.571428571428,176.28571428571428,65.7065782005014,65.29621483494073,1.057890037729328,2414666.0,69125.0,4945.714285714285,1.0179932883930412,9079.0,11289.0,,,194.0,229.0,,,,,,,5001.0,4078.0,92.0,102.0
2021-02-25,2021-02-26,2424684.0,9997.0,69519.0,394.0,0.028671,2355165.0,8020.0,314.57142857142856,,1.006508058877315,54965.0,2313.0,66.0901451303034,65.43019701373409,27.81160842106645,28.56225216635742,8078.0,171.42857142857142,8049.714285714285,172.85714285714286,66.53623707687562,65.97626027832905,1.0572028763028198,2424658.0,69519.0,4990.428571428572,1.013173171711271,8422.0,9915.0,,,181.0,198.0,,,,,,,4656.0,3766.0,90.0,91.0
2021-02-26,2021-02-27,2434446.0,9762.0,69888.0,369.0,0.028708,2364558.0,8028.571428571428,306.42857142857144,,1.0010687566797292,55563.0,2192.0,66.80918282316105,66.15713621970006,26.356699376989912,27.58486934926232,8161.285714285715,166.0,8089.142857142857,170.14285714285714,67.41038490749021,66.69993581583724,1.048010382649356,2434393.0,69888.0,5056.285714285715,1.0152183550513454,8826.0,9452.0,1.0,1.0,162.0,182.0,,,,1.0,,,5155.0,3671.0,89.0,73.0
2021-02-27,2021-02-28,2442336.0,7890.0,70045.0,157.0,0.02868,2372291.0,8173.142857142857,305.85714285714283,,1.0180071174377223,55777.0,2204.0,67.06649731525394,66.98043953118281,26.500987877228905,26.83766104445323,8230.142857142857,160.57142857142858,8199.0,166.85714285714286,67.25527476973329,67.39372302115308,1.038248520928175,2442270.0,70045.0,5084.0,1.0168516562233187,7769.0,7654.0,,,139.0,130.0,,,,,,,4572.0,3197.0,82.0,57.0
2021-02-28,2021-03-01,2447068.0,4732.0,70105.0,60.0,0.028649,2376963.0,8179.285714285715,302.1428571428572,,1.000751590575404,56140.0,2202.0,67.50297002847691,67.52564393565731,26.476939793855745,26.30173232927982,8334.714285714286,154.57142857142858,8200.857142857143,158.28571428571428,67.75307009555783,67.86781380765265,1.0291352445255144,2446951.0,70105.0,5178.285714285715,1.0277165308792806,5908.0,3451.0,,,104.0,73.0,,,,,,,4534.0,1374.0,73.0,31.0
2021-03-01,2021-03-02,2451011.0,3943.0,70463.0,358.0,0.028749,2380548.0,8262.57142857143,283.57142857142856,,1.010182516810759,56200.0,2145.0,67.5751142785964,68.0191449608795,25.79156941772051,25.73832009025136,8436.714285714286,150.0,8230.285714285714,153.57142857142858,68.08493364610752,68.2587669344907,1.027242689204073,2450861.0,70463.0,5273.285714285715,1.038875955862745,8146.0,4679.0,,,187.0,161.0,,,,,,,6247.0,1899.0,119.0,68.0
2021-03-02,2021-03-03,2460030.0,9019.0,70881.0,418.0,0.028813,2389149.0,8233.285714285714,273.7142857142857,,0.9964556174141568,57212.0,2141.0,68.7919472972786,68.37471305075417,25.74347325097418,25.264229303751797,8534.57142857143,149.14285714285714,8260.0,147.57142857142858,69.00958245180576,68.56057038082393,1.0279774678111586,2459842.0,70881.0,5353.714285714285,1.046774666943468,9461.0,10953.0,,,157.0,195.0,,,,,,,5423.0,4038.0,88.0,69.0
2021-03-03,2021-03-04,2471942.0,11912.0,71504.0,359.0,0.028926,2400438.0,8263.714285714286,265.0,,1.0036957992816615,57255.0,2115.0,68.8436506765309,68.73010936860474,25.43084816712302,24.664744939663592,8666.42857142857,149.28571428571428,8351.285714285714,147.85714285714286,69.02521370599831,68.99429474166138,1.0232681989446542,2471702.0,71240.0,5487.142857142857,1.0605685416444302,9811.0,11302.0,,,152.0,169.0,,,,,,,5661.0,4150.0,95.0,57.0
2021-03-04,2021-03-05,2482522.0,10580.0,71504.0,264.0,0.028803,2411018.0,8303.57142857143,261.2857142857143,,1.004823151125402,57838.0,1985.0,69.5446523068587,69.07107683643142,23.86772274786723,24.024035289792813,8786.142857142857,150.14285714285714,8338.857142857143,149.14285714285714,69.27290896474192,69.34196131842772,1.0204358771995576,2482173.0,71504.0,5602.571428571428,1.069314800616194,9136.0,10121.0,,,149.0,165.0,,,,,,,5321.0,3815.0,79.0,70.0
2021-03-05,2021-03-06,2492079.0,9557.0,71804.0,300.0,0.028813,2420275.0,8347.714285714286,246.57142857142856,,1.005316129032258,57633.0,1916.0,69.29815945228374,69.45481553825749,23.038063871493005,23.30431050883877,8981.142857142857,150.14285714285714,8361.142857142857,145.42857142857142,69.52300903182284,69.66901525230277,1.0154613684602087,2491545.0,71804.0,5796.0,1.0800108225859042,9511.0,9660.0,,,156.0,140.0,,,,,,,5718.0,3793.0,94.0,62.0
2021-03-06,2021-03-07,2500182.0,8103.0,71900.0,96.0,0.028758,2428282.0,8365.857142857143,229.7142857142857,,1.0021733922031693,57846.0,1855.0,69.55427154020795,69.68653599876038,22.304597328611443,22.388765620417526,9229.57142857143,149.28571428571428,8438.42857142857,143.0,70.29134529559549,69.95690516468439,1.0131687672329064,2499498.0,71900.0,6034.0,1.09719952128569,8692.0,8293.0,,,140.0,132.0,,,,,,,5506.0,3186.0,85.0,55.0
2021-03-07,2021-03-08,2505193.0,5011.0,71934.0,34.0,0.028714,2433259.0,8715.0,224.28571428571428,,1.0417342600023909,58125.0,1829.0,69.88974230326362,70.33068108911304,21.991972244760287,21.452608089104995,9622.857142857143,153.28571428571428,8821.857142857143,148.42857142857142,70.18673613292222,70.7035981534212,1.0240835834359767,2504346.0,71934.0,6282.714285714285,1.1137896099887954,6746.0,3364.0,,,110.0,82.0,,,,,,,5342.0,1404.0,74.0,36.0
2021-03-08,2021-03-09,2509445.0,4252.0,72189.0,255.0,0.028767,2437256.0,9037.0,222.57142857142856,,1.0369477911646587,58434.0,1726.0,70.26128519137905,71.26185723172684,20.75349595104224,20.71914154622343,10054.714285714286,159.0,9254.0,152.85714285714286,70.37431118323292,71.9345164780791,1.0424166745880177,2508333.0,72187.0,6536.0,1.1350112158508587,9511.0,4835.0,,,187.0,135.0,,,,,,,7601.0,1910.0,117.0,70.0
2021-03-09,2021-03-10,2518591.0,9146.0,72489.0,300.0,0.028782,2446102.0,9482.285714285714,213.8571428571429,,1.0492736211448173,58561.0,1608.0,70.41399052079863,72.76366003838105,19.33465903202545,19.99941676526939,10502.285714285714,162.14285714285714,9664.42857142857,157.57142857142858,71.02481183847705,73.62320724694763,1.0739663331006128,2517295.0,72487.0,6818.571428571428,1.1543140882345384,11200.0,11494.0,,,151.0,178.0,,,,,,,7089.0,4111.0,83.0,68.0
2021-03-10,2021-03-11,2532947.0,14356.0,72810.0,321.0,0.028745,2460137.0,9866.142857142857,210.14285714285717,,1.04048149933711,61005.0,1570.0,73.35266630899952,74.69042683264394,18.877745447935293,19.33981219274827,10918.857142857143,162.57142857142858,9976.285714285714,156.57142857142858,74.25206462715593,75.57711402101738,1.1147678201969389,2531380.0,72807.0,7104.142857142857,1.1667435395604533,12564.0,13986.0,,,180.0,207.0,,,,,,,7402.0,5162.0,87.0,93.0
2021-03-11,2021-03-12,2545781.0,12834.0,73062.0,252.0,0.028699,2472719.0,10093.714285714286,213.14285714285717,,1.0230658963555015,63259.0,1558.0,76.06288530515533,76.84290206656638,18.733456947696297,18.760940471551343,11269.142857142857,164.42857142857142,10187.142857142857,155.57142857142858,77.88933723734729,77.7995004687461,1.1407263102170455,2543412.0,73057.0,7376.142857142857,1.1737095423686952,12159.0,13146.0,,,189.0,196.0,,,,,,,7094.0,5065.0,105.0,84.0
2021-03-12,2021-03-13,2558455.0,12674.0,73301.0,239.0,0.02865,2485154.0,10269.142857142857,210.7142857142857,,1.017379981884058,66376.0,1497.0,79.81077909886325,79.15323579063126,17.999990404814735,18.329792691075298,11693.0,165.0,10471.0,157.28571428571428,81.34384441390257,80.33640149259101,1.1522015758997592,2555393.0,73296.0,7710.571428571428,1.1769144725021878,12644.0,12533.0,,,178.0,173.0,,,,,,,7696.0,4948.0,104.0,74.0
2021-03-13,2021-03-14,2575849.0,10790.0,73371.0,70.0,0.028484,2502478.0,10881.857142857143,203.42857142857144,,1.0596655723109454,69063.0,1471.0,83.0416391000481,82.17848467897552,17.687365320963575,18.01373216674226,12205.285714285714,170.42857142857142,11084.57142857143,164.85714285714286,83.96869271408364,83.51813469488498,1.154794723937705,2565450.0,73363.0,7989.0,1.1756270207402375,11608.0,10476.0,,,143.0,125.0,,,,,,,7505.0,4103.0,89.0,54.0
2021-03-14,2021-03-15,2575849.0,6604.0,18961.0,55.0,0.007361,2556888.0,11331.57142857143,189.8571428571429,,1.0413269793758944,70656.0,1492.0,84.95706894072076,85.32466107228201,17.93987019638182,17.599761588675612,12724.0,173.42857142857142,11709.857142857143,166.0,85.7434412670233,86.99067793397013,1.147595522577714,2571011.0,73414.0,8266.142857142857,1.1720337624873125,9198.0,4840.0,,,123.0,75.0,,,,,,,7246.0,1952.0,97.0,26.0
2021-03-15,2021-03-16,2581329.0,5480.0,73656.0,238.0,0.028534,2507673.0,11995.57142857143,186.14285714285717,,1.0585973449653938,71884.0,1475.0,86.43362125983316,88.88205969126965,17.73546148770991,17.161742927235803,13137.285714285714,176.85714285714286,12220.857142857143,171.71428571428572,88.13261835014734,90.5580393303552,1.1559026411339723,2575317.0,73652.0,8490.714285714286,1.1660353924164977,12478.0,6822.0,,,191.0,147.0,,,,,,,9942.0,2536.0,135.0,56.0
2021-03-16,2021-03-17,2594764.0,13435.0,73905.0,249.0,0.028482,2520859.0,12475.42857142857,181.57142857142856,,1.040002858197668,76173.0,1424.0,91.5907327392086,92.48102714008802,17.122235361694177,16.773538152783267,13510.857142857143,182.14285714285717,12674.42857142857,175.0,93.29694425453472,94.1772758780167,1.1755959982588613,2587608.0,73901.0,8713.0,1.1533787044606187,14786.0,15789.0,,,189.0,231.0,,,,,,,9038.0,5748.0,106.0,83.0
2021-03-17,2021-03-18,2612268.0,17504.0,74132.0,226.0,0.028378,2538136.0,12895.857142857143,185.7142857142857,,1.0337005313301575,79321.0,1329.0,95.37590106214492,96.12396822707449,15.97995140146879,16.479807991582458,13879.57142857143,185.57142857142856,13066.142857142857,177.57142857142858,98.5598673007521,97.89253298714677,1.18456368842433,2604070.0,74127.0,8943.857142857143,1.140287514378086,16195.0,18363.0,,,201.0,215.0,,,,,,,9342.0,6853.0,106.0,95.0
